post_id,account,topic,views,sentiment_positive,sentiment_neutral,sentiment_negative,post_date,post_month
1962,Code Magus,haskell,1,0.8046807023692152,0.0968433418028803,0.0984759558279045,2020-08-18,8
1963,Code Magus,csharp,37,0.16910998902873325,0.5038583346825549,0.3270316762887118,2020-10-11,10
1964,Code Magus,open_source,38,0.21808902622075807,0.4610967287276206,0.3208142450516215,2021-02-06,2
1965,Life creates Life,prehistory,5,0.4474980267122396,0.14097188875432384,0.4115300845334366,2020-11-03,11
1966,Data Magus,politics,18,0.08945044529850411,0.7810040578196293,0.12954549688186653,2020-11-10,11
1967,Data Magus,data_analytics,14,0.6334940852508151,0.1585873850585564,0.20791852969062857,2021-07-07,7
1968,Code Magus,python,28,0.5621307636064558,0.0994754098100977,0.3383938265834465,2021-05-11,5
1969,Data Magus,environmental_science,52,0.06244860147842345,0.5833765425618918,0.35417485595968484,2020-12-12,12
1970,Life creates Life,jurassic_period,0,0.778233934269778,0.12879023547179877,0.09297583025842322,2020-09-04,9
1971,Life creates Life,zoology,19,0.11925617819369054,0.5972998026692756,0.28344401913703393,2021-06-26,6
1972,Code Magus,python,10,0.3994219447632118,0.5358525352302265,0.06472552000656161,2020-10-10,10
1973,Data Magus,machine_learning,54,0.7442115231911517,0.19584266357146282,0.059945813237385584,2020-12-06,12
1974,Data Magus,environmental_science,5,0.20151585527422175,0.02650957203821581,0.7719745726875624,2021-05-21,5
1975,Life creates Life,prehistory,15,0.12655877296560444,0.6879031186747468,0.18553810835964887,2021-07-04,7
1976,Data Magus,politics,37,0.32558412001287007,0.3862277637015401,0.28818811628558993,2021-06-19,6
1977,Data Magus,environmental_science,49,0.29194163088685376,0.6829778122591562,0.025080556853990018,2020-09-04,9
1978,Code Magus,software_engineering,62,0.07861935860211462,0.05583778352473657,0.8655428578731488,2021-05-11,5
1979,Life creates Life,zoology,8,0.16627985011015503,0.44462637691020956,0.3890937729796354,2020-12-18,12
1980,Code Magus,haskell,3,0.2831659345349226,0.324458245969085,0.39237581949599254,2020-09-11,9
1981,Life creates Life,prehistory,9,0.6486425160427416,0.32704662435561627,0.024310859601641945,2021-01-05,1
1982,Code Magus,coding,15,0.35832328756640996,0.5708838054994458,0.07079290693414438,2021-03-11,3
1983,Data Magus,anime,49,0.26480721551737485,0.0045605032162038634,0.7306322812664213,2021-07-22,7
1984,Life creates Life,carbon_cycle,14,0.8399921807455482,0.07629366328899725,0.08371415596545449,2021-07-05,7
1985,Life creates Life,geology,10,0.6086387754960132,0.373465983164877,0.01789524133910984,2020-12-28,12
1986,Code Magus,csharp,5,0.5401367375044343,0.2048411087842585,0.25502215371130726,2021-03-12,3
1987,Data Magus,python,116,0.4028174007626716,0.45689816082198964,0.1402844384153387,2021-03-07,3
1988,Data Magus,machine_learning,87,0.5952494353847976,0.10560466037648437,0.2991459042387182,2020-09-25,9
1989,Code Magus,magic,35,0.12425539971166132,0.4279937444556474,0.4477508558326913,2021-04-13,4
1990,Code Magus,python,37,0.019911559933206726,0.6000305594594422,0.38005788060735113,2020-08-05,8
1991,Code Magus,magic,1,0.45728341907547054,0.06545439555150415,0.47726218537302545,2020-08-19,8
1992,Code Magus,haskell,0,0.35938310403258167,0.06462332377266246,0.5759935721947558,2020-08-18,8
1993,Code Magus,open_source,35,0.05193327279844874,0.16491183597566655,0.7831548912258847,2020-09-28,9
1994,Life creates Life,extinction_events,6,0.4488036223492218,0.5422390914409095,0.008957286209868649,2021-03-14,3
1995,Data Magus,machine_learning,11,0.9416577812699835,0.01330557742026669,0.04503664130974977,2020-11-03,11
1996,Code Magus,python,33,0.003983547958095362,0.23615420605611864,0.759862245985786,2021-07-22,7
1997,Life creates Life,geological_period,10,0.3861442818137656,0.6091470742672829,0.00470864391895145,2021-07-05,7
1998,Life creates Life,extinction_events,4,0.3741143453621297,0.29480814099870095,0.3310775136391695,2020-09-20,9
1999,Code Magus,java,21,0.03887712197314627,0.5982465410661996,0.3628763369606541,2020-11-22,11
2000,Data Magus,python,111,0.6369072089608718,0.29196767713169175,0.07112511390743638,2020-09-05,9
2001,Life creates Life,geology,16,0.3173075781612007,0.057460069124541914,0.6252323527142574,2021-07-28,7
2002,Code Magus,lua,59,0.21583668543191092,0.03887256515958889,0.7452907494085003,2021-01-09,1
2003,Life creates Life,prehistory,1,0.4076860563098713,0.04223915276822173,0.5500747909219068,2020-09-02,9
2004,Code Magus,csharp,32,0.0805884802740351,0.4493969498065947,0.4700145699193703,2020-12-21,12
2005,Code Magus,coding,100,0.747549539392065,0.13493881930637916,0.11751164130155568,2020-09-16,9
2006,Life creates Life,zoology,26,0.5999349486263295,0.060883143995322374,0.3391819073783482,2020-08-20,8
2007,Life creates Life,earth,10,0.5544537691988864,0.06576783930905486,0.3797783914920586,2021-03-17,3
2008,Code Magus,haskell,7,0.48432147830149075,0.4893046885320085,0.02637383316650071,2020-09-15,9
2009,Life creates Life,prehistory,13,0.038387846000821735,0.12301230411971219,0.838599849879466,2021-02-15,2
2010,Code Magus,javascript,57,0.09093328638958402,0.8387875690183657,0.07027914459205034,2021-07-12,7
2011,Life creates Life,jurassic_period,0,0.3284089399784438,0.14812625178499453,0.5234648082365618,2021-06-07,6
2012,Data Magus,politics,19,0.17123835465332415,0.6558486858508579,0.1729129594958179,2021-03-21,3
2013,Data Magus,magic,3,0.36195184526450386,0.5988038229381034,0.03924433179739268,2021-01-29,1
2014,Code Magus,coding,31,0.6603036179564143,0.2951336681063888,0.044562713937196935,2020-11-23,11
2015,Data Magus,data_engineering,33,0.28778204291342635,0.09047910177945234,0.6217388553071213,2021-06-14,6
2016,Life creates Life,earth,27,0.6350798626894439,0.04992638221470293,0.31499375509585315,2020-09-24,9
2017,Data Magus,magic,43,0.3267906673078972,0.5334951957179423,0.1397141369741605,2021-02-13,2
2018,Code Magus,software_engineering,74,0.7029337961239527,0.17968394671873072,0.11738225715731657,2020-11-19,11
2019,Code Magus,haskell,21,0.5885959730075963,0.21206122619093346,0.19934280080147035,2020-11-13,11
2020,Data Magus,machine_learning,53,0.15552934023303466,0.4329049621515502,0.41156569761541506,2021-06-10,6
2021,Code Magus,software_engineering,7,0.32309358676483874,0.253502093825337,0.4234043194098244,2021-03-06,3
2022,Code Magus,coding,2,0.314703239146201,0.1007461077784798,0.5845506530753192,2021-04-08,4
2023,Code Magus,javascript,59,0.5619614888620729,0.34278493310188574,0.09525357803604133,2021-07-07,7
2024,Data Magus,environmental_science,91,0.07542594298590445,0.823979717681802,0.10059433933229361,2021-02-09,2
2025,Life creates Life,carbon_cycle,12,0.15818482881107257,0.5280629738083358,0.31375219738059157,2021-02-14,2
2026,Data Magus,data_science,10,0.02954149047060432,0.3221370770846319,0.6483214324447638,2021-01-24,1
2027,Life creates Life,jurassic_period,12,0.4369483803638968,0.24013028668950426,0.3229213329465988,2020-08-25,8
2028,Code Magus,magic,84,0.8134014028339543,0.11444243353053514,0.07215616363551065,2020-10-08,10
2029,Life creates Life,carbon_cycle,16,0.12046075591807316,0.2642515796573588,0.6152876644245681,2020-09-18,9
2030,Life creates Life,geology,37,0.15506517853049162,0.8305637838066934,0.014371037662815103,2021-03-26,3
2031,Data Magus,environmental_science,29,0.2214072448092711,0.6099147043298958,0.1686780508608331,2020-09-05,9
2032,Life creates Life,zoology,20,0.34367104129003073,0.09503642031772536,0.561292538392244,2021-05-21,5
2033,Data Magus,python,48,0.02453177885282227,0.8745493330000672,0.10091888814711043,2021-01-09,1
2034,Code Magus,python,1,0.5471212571911095,0.11463380266788188,0.3382449401410087,2021-06-23,6
2035,Code Magus,magic,0,0.13335551429909256,0.8196853986127732,0.046959087088134156,2021-07-23,7
2036,Life creates Life,zoology,3,0.20453385613844613,0.7065467555554419,0.08891938830611193,2020-09-19,9
2037,Data Magus,magic,64,0.0318594040891093,0.4203844234482052,0.5477561724626855,2021-02-05,2
2038,Data Magus,environmental_science,55,0.12334717371985378,0.6709770914521357,0.2056757348280105,2021-06-11,6
2039,Life creates Life,prehistory,5,0.12081661661879393,0.46580590199854716,0.4133774813826589,2021-04-15,4
2040,Data Magus,politics,11,0.7606280833242685,0.05180673983936512,0.18756517683636648,2021-05-26,5
2041,Data Magus,data_science,23,0.30016063752646105,0.6777816400054225,0.02205772246811646,2021-04-21,4
2042,Data Magus,magic,146,0.7038663884440824,0.15160745991189334,0.144526151644024,2021-06-16,6
2043,Code Magus,magic,35,0.5778281423410537,0.28921828938467803,0.13295356827426807,2021-06-06,6
2044,Life creates Life,geological_period,27,0.15101540390488694,0.21256367321317507,0.6364209228819379,2020-08-26,8
2045,Life creates Life,jurassic_period,1,0.8869889894014547,0.09220980771682283,0.020801202881722658,2020-09-13,9
2046,Life creates Life,carbon_cycle,2,0.03229890017259596,0.15811440301649685,0.8095866968109071,2020-08-07,8
2047,Code Magus,haskell,8,0.31107655813338353,0.4963335348027327,0.19258990706388376,2021-07-03,7
2048,Life creates Life,nitrogen_cycle,1,0.1693577243449802,0.043288155970287165,0.7873541196847327,2021-06-26,6
2049,Code Magus,magic,14,0.6288875253252435,0.07572705783357464,0.2953854168411818,2021-02-27,2
2050,Code Magus,java,20,0.1461680209796512,0.21460542632562646,0.6392265526947223,2020-08-10,8
2051,Code Magus,csharp,42,0.5113004925697019,0.4582480125639115,0.030451494866386784,2021-07-09,7
2052,Data Magus,data_engineering,187,0.21272457045919962,0.6792007726561429,0.10807465688465755,2020-12-05,12
2053,Code Magus,python,1,0.48725916564288524,0.4603454729025462,0.0523953614545686,2020-12-11,12
2054,Life creates Life,nitrogen_cycle,5,0.7744986094409999,0.07202282610727222,0.15347856445172797,2021-07-09,7
2055,Code Magus,coding,13,0.2737423366528801,0.44524822492170996,0.2810094384254099,2020-08-12,8
2056,Life creates Life,geology,6,0.12194701581261759,0.09505382115681639,0.7829991630305659,2021-01-31,1
2057,Data Magus,politics,25,0.217021588713815,0.5783207627409052,0.20465764854527996,2021-02-22,2
2058,Life creates Life,prehistory,35,0.34497490260374797,0.019669159660336288,0.6353559377359158,2021-02-02,2
2059,Code Magus,javascript,55,0.31315540214184506,0.3268469546882651,0.35999764316989,2021-04-28,4
2060,Data Magus,machine_learning,15,0.2366537298097601,0.27828397310449055,0.4850622970857493,2021-07-13,7
2061,Data Magus,data_science,111,0.7145805907504842,0.18724301254658657,0.09817639670292935,2021-07-21,7
2062,Data Magus,politics,3,0.6808887269505127,0.004311149088298234,0.31480012396118895,2021-01-06,1
2063,Data Magus,politics,184,0.7568268592480012,0.17206801817965675,0.07110512257234211,2020-11-04,11
2064,Data Magus,machine_learning,2,0.06606570802315037,0.5018009259120509,0.43213336606479885,2020-11-16,11
2065,Life creates Life,extinction_events,9,0.27877589776338374,0.5062250117796577,0.2149990904569585,2020-09-18,9
2066,Life creates Life,earth,21,0.07383108100610015,0.12156963450948934,0.8045992844844106,2020-08-28,8
2067,Data Magus,machine_learning,11,0.1539864488622701,0.049365073858514706,0.7966484772792152,2021-07-13,7
2068,Code Magus,haskell,99,0.12587171201705233,0.6173844180012649,0.25674386998168286,2021-03-01,3
2069,Code Magus,haskell,44,0.028309468822934586,0.8823280926517482,0.08936243852531717,2021-02-25,2
2070,Code Magus,lua,22,0.420345070761458,0.5259158085298046,0.05373912070873733,2021-03-28,3
2071,Data Magus,environmental_science,107,0.5158414930338063,0.09893684290522789,0.38522166406096575,2021-02-17,2
2072,Life creates Life,extinction_events,7,0.12201961557909831,0.41874429200498814,0.45923609241591357,2020-12-21,12
2073,Data Magus,machine_learning,166,0.1527222680047173,0.41868876793226534,0.42858896406301733,2021-05-22,5
2074,Code Magus,coding,8,0.05483114918432731,0.5349321838320178,0.41023666698365485,2020-11-14,11
2075,Data Magus,politics,71,0.2708048851758716,0.5857974981356118,0.14339761668851678,2021-06-26,6
2076,Data Magus,python,98,0.18381024245950597,0.024038265967737924,0.7921514915727562,2021-01-18,1
2077,Code Magus,javascript,42,0.5275482994311163,0.17200492554495747,0.30044677502392636,2021-01-13,1
2078,Code Magus,coding,8,0.7079750949015499,0.2359926650244013,0.05603224007404892,2021-05-22,5
2079,Code Magus,java,6,0.1415748393397909,0.5510236570940816,0.30740150356612733,2021-05-18,5
2080,Data Magus,data_science,111,0.19802142623559407,0.37952879075426027,0.4224497830101455,2021-07-01,7
2081,Life creates Life,geological_period,5,0.7402856819818407,0.02923826699755084,0.2304760510206084,2021-07-27,7
2082,Code Magus,lua,73,0.3649343530201005,0.38261455831496477,0.2524510886649348,2021-05-05,5
2083,Data Magus,python,119,0.05977696503093962,0.5230623377792042,0.4171606971898563,2021-05-15,5
2084,Code Magus,java,5,0.09958648456467224,0.6890935647430387,0.21131995069228904,2020-11-04,11
2085,Code Magus,magic,101,0.4373636164096326,0.019383961205378015,0.5432524223849894,2020-08-13,8
2086,Code Magus,java,1,0.2797044504890755,0.33866060857556524,0.3816349409353593,2020-09-16,9
2087,Code Magus,java,45,0.8298523836248701,0.11127637999854353,0.05887123637658633,2021-01-18,1
2088,Data Magus,machine_learning,4,0.3313174809298345,0.029586037275070736,0.6390964817950948,2020-12-16,12
2089,Code Magus,coding,20,0.28312300166902626,0.10642953545517064,0.6104474628758031,2020-11-14,11
2090,Data Magus,machine_learning,46,0.06921150259500966,0.24392186338048183,0.6868666340245085,2020-11-07,11
2091,Code Magus,javascript,29,0.13741642480936753,0.8409313610432628,0.02165221414736974,2021-03-31,3
2092,Life creates Life,prehistory,14,0.29004312297819734,0.3251566447313293,0.38480023229047333,2020-09-12,9
2093,Life creates Life,carbon_cycle,7,0.1133646126792016,0.17409716683450888,0.7125382204862896,2021-03-12,3
2094,Life creates Life,extinction_events,3,0.07751064440793017,0.6268641705812358,0.295625185010834,2021-05-03,5
2095,Life creates Life,geology,0,0.4920020212371431,0.428327533917637,0.07967044484521993,2021-03-20,3
2096,Data Magus,data_engineering,28,0.24525801212490203,0.5897701377783083,0.16497185009678955,2020-09-11,9
2097,Data Magus,data_science,95,0.8180590164196402,0.14485979407876814,0.03708118950159177,2021-06-17,6
2098,Life creates Life,geological_period,2,0.12621400713958805,0.775230739796005,0.09855525306440685,2020-09-23,9
2099,Code Magus,haskell,52,0.44156813964261427,0.46446582474955367,0.09396603560783193,2021-07-13,7
2100,Code Magus,magic,3,0.04968597876527044,0.7369707461539562,0.2133432750807733,2020-09-30,9
2101,Data Magus,politics,13,0.5502180423422237,0.21056629460676227,0.23921566305101397,2021-03-23,3
2102,Life creates Life,carbon_cycle,22,0.5850322530234364,0.18735050285998925,0.2276172441165743,2021-07-30,7
2103,Data Magus,environmental_science,24,0.2815410418631788,0.2731366027412064,0.44532235539561477,2021-05-22,5
2104,Data Magus,data_engineering,147,0.5812451568214724,0.15776432870702492,0.2609905144715026,2021-03-31,3
2105,Life creates Life,earth,33,0.6348252583546051,0.17940822279022384,0.18576651885517118,2021-06-04,6
2106,Life creates Life,carbon_cycle,28,0.5579472534255322,0.2647730351426126,0.1772797114318552,2020-11-30,11
2107,Code Magus,csharp,21,0.5125235449560389,0.01460808263933859,0.47286837240462265,2020-11-01,11
2108,Code Magus,haskell,14,0.36589924568851695,0.40532656891625424,0.2287741853952288,2021-04-25,4
2109,Code Magus,haskell,10,0.025670749397860695,0.06489870327708207,0.9094305473250572,2020-12-13,12
2110,Code Magus,software_engineering,58,0.43488012506681784,0.5203020743714168,0.0448178005617653,2021-01-20,1
2111,Data Magus,data_engineering,31,0.01846517042590119,0.6090511085739079,0.3724837210001909,2021-05-27,5
2112,Data Magus,data_analytics,101,0.30181647015937296,0.11829389595972557,0.5798896338809015,2020-11-18,11
2113,Data Magus,python,53,0.18195938497217987,0.2080700681565909,0.6099705468712292,2021-02-11,2
2114,Life creates Life,extinction_events,11,0.20343152259577832,0.17148748730183105,0.6250809901023906,2021-07-05,7
2115,Data Magus,python,33,0.3157554486284804,0.5220222711306037,0.16222228024091592,2021-05-23,5
2116,Data Magus,environmental_science,8,0.017617141309945114,0.0742225227340554,0.9081603359559994,2021-06-18,6
2117,Data Magus,anime,16,0.4215899120518812,0.5749773190127152,0.0034327689354037125,2021-02-14,2
2118,Code Magus,javascript,51,0.453375205030446,0.023748486343301543,0.5228763086262525,2021-04-26,4
2119,Code Magus,python,21,0.374598328483257,0.5104945710282255,0.11490710048851753,2021-07-13,7
2120,Data Magus,anime,45,0.13227553845323212,0.6260671167979682,0.24165734474879955,2021-01-20,1
2121,Code Magus,java,96,0.06926872895749366,0.647095894021221,0.2836353770212854,2021-01-31,1
2122,Data Magus,data_engineering,21,0.30001090550410847,0.2873935950509776,0.4125954994449139,2020-09-27,9
2123,Life creates Life,zoology,24,0.3339497096674565,0.13581155694483465,0.5302387333877088,2020-12-01,12
2124,Life creates Life,nitrogen_cycle,17,0.5411100122459197,0.3328414490793373,0.12604853867474305,2021-05-26,5
2125,Code Magus,haskell,3,0.5068189572422906,0.44975482035437186,0.04342622240333748,2021-03-06,3
2126,Life creates Life,geological_period,18,0.012765475576602379,0.42919905346707454,0.5580354709563232,2020-12-02,12
2127,Data Magus,environmental_science,5,0.5239573645564752,0.3361861006151638,0.1398565348283611,2021-06-11,6
2128,Life creates Life,jurassic_period,18,0.7079797917309497,0.026472772596263867,0.2655474356727864,2021-07-06,7
2129,Code Magus,java,21,0.25428101792308616,0.4091054789708691,0.3366135031060448,2020-09-14,9
2130,Code Magus,csharp,21,0.5390792419580767,0.13034698640270223,0.33057377163922125,2020-11-19,11
2131,Life creates Life,jurassic_period,2,0.045836003907360305,0.26519882625075764,0.688965169841882,2020-09-05,9
2132,Data Magus,politics,38,0.19131548002644883,0.7559966260731467,0.05268789390040441,2021-07-15,7
2133,Data Magus,politics,7,0.41284284697771095,0.23935795901017576,0.34779919401211323,2021-06-18,6
2134,Code Magus,magic,54,0.37123751878647343,0.2200578754963455,0.40870460571718104,2021-05-10,5
2135,Code Magus,java,28,0.09659704404678643,0.8772427204922018,0.026160235461011733,2021-05-04,5
2136,Code Magus,software_engineering,8,0.7385686622442752,0.13431011935517376,0.1271212184005511,2020-09-01,9
2137,Life creates Life,earth,22,0.19980757495329116,0.786560304983763,0.013632120062945908,2021-06-07,6
2138,Data Magus,data_science,5,0.15074952025223476,0.6741814760480864,0.1750690036996789,2021-02-11,2
2139,Life creates Life,carbon_cycle,21,0.1759619205251519,0.4381631580929311,0.385874921381917,2021-05-27,5
2140,Code Magus,python,66,0.5359511420197753,0.3114161743376037,0.1526326836426209,2020-11-30,11
2141,Life creates Life,prehistory,40,0.8665409008642602,0.12178597212511034,0.011673127010629555,2021-03-30,3
2142,Life creates Life,geological_period,3,0.29033926203951693,0.5467555736031321,0.1629051643573509,2021-04-17,4
2143,Data Magus,machine_learning,11,0.6250628506078674,0.3087102216722145,0.06622692771991803,2021-05-10,5
2144,Data Magus,anime,54,0.17847424968848538,0.25529019159174904,0.5662355587197657,2020-07-31,7
2145,Life creates Life,nitrogen_cycle,13,0.49078565305332494,0.16651015126294427,0.3427041956837307,2021-05-01,5
2146,Life creates Life,jurassic_period,19,0.47131057752875366,0.45913645194215047,0.06955297052909587,2020-12-24,12
2147,Life creates Life,geology,15,0.11217193605985623,0.6273052993392246,0.2605227646009191,2021-02-21,2
2148,Data Magus,data_analytics,124,0.015896978692632478,0.9594096649342242,0.02469335637314327,2021-02-05,2
2149,Code Magus,open_source,61,0.175738833842102,0.15052592804600204,0.6737352381118958,2020-11-21,11
2150,Code Magus,lua,28,0.43270829488304546,0.0429492116448624,0.5243424934720923,2020-12-03,12
2151,Data Magus,machine_learning,40,0.2253599416585631,0.7056985886190767,0.06894146972236016,2021-04-12,4
2152,Code Magus,javascript,61,0.13000973172769248,0.7985187048831343,0.07147156338917324,2021-06-21,6
2153,Data Magus,politics,37,0.6295416583570772,0.34282272439857736,0.027635617244345524,2020-11-11,11
2154,Code Magus,coding,35,0.2253114003386975,0.16276783087828084,0.6119207687830216,2021-05-25,5
2155,Code Magus,lua,50,0.6000853280214182,0.06300836631921208,0.33690630565936963,2021-06-09,6
2156,Code Magus,coding,34,0.06309919844626014,0.8558404191834998,0.08106038237024,2021-02-03,2
2157,Life creates Life,prehistory,9,0.518289197805974,0.27718657805547176,0.204524224138554,2021-01-19,1
2158,Data Magus,data_engineering,26,0.27780613600861526,0.16680384408902504,0.5553900199023597,2021-05-28,5
2159,Life creates Life,geology,8,0.27415541038452024,0.5663801179727749,0.15946447164270486,2021-03-21,3
2160,Data Magus,python,23,0.12310821492956049,0.7427376873001001,0.13415409777033924,2021-05-29,5
2161,Life creates Life,earth,20,0.35470719582175325,0.26028465364537634,0.38500815053287035,2020-08-18,8
2162,Life creates Life,extinction_events,5,0.011185351985532948,0.24005564844804103,0.748758999566426,2021-06-20,6
2163,Data Magus,data_analytics,41,0.7436511926134624,0.11971083501111453,0.13663797237542305,2021-07-18,7
2164,Data Magus,data_engineering,93,0.49472230595045064,0.3651910657475725,0.1400866283019769,2020-11-03,11
2165,Life creates Life,earth,1,0.12727288668530157,0.059067283630847345,0.813659829683851,2021-06-02,6
2166,Code Magus,java,0,0.22181250068863725,0.7367081642393847,0.041479335071978075,2020-10-27,10
2167,Code Magus,python,48,0.12589953428728337,0.7613216847115525,0.11277878100116424,2021-04-10,4
2168,Code Magus,python,4,0.11326294420627951,0.8731384487998453,0.013598606993875457,2020-08-27,8
2169,Data Magus,data_engineering,38,0.027567979168933228,0.5130151467587813,0.4594168740722854,2020-09-05,9
2170,Code Magus,csharp,79,0.4449519475418436,0.34771716137756165,0.2073308910805948,2021-05-30,5
2171,Life creates Life,prehistory,19,0.015586856035622439,0.4428421684400369,0.5415709755243406,2020-11-13,11
2172,Code Magus,magic,30,0.6219780774235035,0.2752642553221497,0.10275766725434662,2020-12-23,12
2173,Data Magus,python,71,0.2622846698894112,0.18252525236350758,0.5551900777470812,2020-11-15,11
2174,Life creates Life,carbon_cycle,15,0.2552657967886337,0.38575273437261737,0.3589814688387489,2020-12-25,12
2175,Code Magus,haskell,27,0.8507632343333312,0.11192128749973321,0.03731547816693563,2021-01-21,1
2176,Code Magus,csharp,114,0.7816053363716498,0.0030016807688573195,0.21539298285949296,2020-12-20,12
2177,Life creates Life,jurassic_period,2,0.14638415954041928,0.5932297340436317,0.2603861064159492,2020-09-23,9
2178,Life creates Life,nature,1,0.46996544241250093,0.5281823188463949,0.0018522387411042476,2021-06-30,6
2179,Data Magus,python,78,0.053223914936128935,0.19560732224807093,0.7511687628158001,2021-06-20,6
2180,Life creates Life,extinction_events,3,0.5857555537453472,0.16465446305548861,0.2495899831991641,2021-05-24,5
2181,Code Magus,haskell,19,0.03967383615400357,0.3104805032285632,0.6498456606174332,2020-08-13,8
2182,Code Magus,coding,68,0.2881036061493557,0.628952695684779,0.08294369816586546,2021-04-24,4
2183,Code Magus,open_source,127,0.4893340283201683,0.4174648243162997,0.09320114736353212,2020-11-28,11
2184,Code Magus,software_engineering,32,0.33769624960106015,0.23532382752442718,0.4269799228745127,2021-03-02,3
2185,Code Magus,python,12,0.3796171503516026,0.003676099543444406,0.6167067501049529,2020-09-17,9
2186,Life creates Life,earth,2,0.7097302179218885,0.259347341854947,0.030922440223164364,2020-10-14,10
2187,Code Magus,software_engineering,5,0.29382899268124396,0.6487859491670086,0.05738505815174751,2021-03-30,3
2188,Life creates Life,carbon_cycle,6,0.26877899776061065,0.13967214537830655,0.5915488568610828,2021-01-01,1
2189,Code Magus,java,34,0.0933240415460381,0.24428299414987265,0.6623929643040893,2021-02-17,2
2190,Life creates Life,nature,9,0.44273933388451026,0.2633618181100638,0.29389884800542604,2020-11-19,11
2191,Life creates Life,geology,33,0.9040487534515769,0.006439423141271234,0.08951182340715204,2021-03-21,3
2192,Data Magus,data_science,17,0.6196366149196306,0.02357768793697886,0.3567856971433906,2020-10-01,10
2193,Code Magus,lua,22,0.7644352915919668,0.0955156486105674,0.1400490597974657,2020-09-26,9
2194,Code Magus,csharp,6,0.14453793110942884,0.36666026702139504,0.48880180186917627,2021-04-25,4
2195,Code Magus,python,15,0.5292453940726775,0.03564099659048424,0.4351136093368383,2021-03-29,3
2196,Code Magus,open_source,14,0.4347800680085467,0.523732052843334,0.04148787914811927,2020-12-10,12
2197,Code Magus,java,3,0.08908243605286852,0.6567106469185113,0.25420691702862014,2021-03-13,3
2198,Life creates Life,geological_period,8,0.12959932451909104,0.17489359110344724,0.6955070843774617,2021-03-04,3
2199,Life creates Life,nature,0,0.7573472037257137,0.1741673521546078,0.06848544411967838,2021-05-09,5
2200,Code Magus,magic,13,0.07853939487576447,0.6857772524418951,0.23568335268234047,2020-09-17,9
2201,Code Magus,haskell,147,0.3587143477372735,0.42686719422885233,0.21441845803387402,2021-05-25,5
2202,Life creates Life,zoology,13,0.6554678150269869,0.2950840657828597,0.049448119190153295,2020-10-03,10
2203,Data Magus,environmental_science,0,0.03769724659832361,0.20997815749439055,0.7523245959072857,2020-10-02,10
2204,Data Magus,politics,17,0.09576794881437008,0.5290529690878931,0.37517908209773665,2021-02-13,2
2205,Code Magus,haskell,38,0.6634857661195566,0.08624726764078774,0.2502669662396557,2021-02-09,2
2206,Life creates Life,geological_period,12,0.654978061638609,0.11189374232425708,0.2331281960371338,2021-05-26,5
2207,Code Magus,open_source,40,0.3302113750517192,0.6128196196420496,0.056969005306231266,2021-02-21,2
2208,Life creates Life,jurassic_period,2,0.26558663726775583,0.33802526606285466,0.39638809666938946,2021-06-21,6
2209,Code Magus,java,30,0.4813736321888629,0.053155141266981634,0.4654712265441555,2021-03-03,3
2210,Data Magus,data_science,109,0.36953905439659696,0.2540700166911384,0.37639092891226467,2021-01-27,1
2211,Code Magus,csharp,78,0.29903095735931917,0.0838778694180406,0.6170911732226403,2021-03-04,3
2212,Data Magus,politics,12,0.3417729434034613,0.4686780956353326,0.18954896096120624,2021-01-17,1
2213,Data Magus,data_analytics,42,0.708955346032906,0.2643821893451695,0.026662464621924613,2020-09-04,9
2214,Data Magus,data_analytics,4,0.16642635142949969,0.3933213183409888,0.4402523302295115,2021-04-07,4
2215,Data Magus,data_analytics,35,0.2102721231146597,0.6937366023028292,0.09599127458251107,2021-03-29,3
2216,Life creates Life,zoology,1,0.10400037344223392,0.45024408368397295,0.445755542873793,2021-02-05,2
2217,Life creates Life,carbon_cycle,6,0.3606578286332219,0.6103749731826922,0.02896719818408602,2020-08-13,8
2218,Life creates Life,nature,11,0.774508913931627,0.1495200470552451,0.075971039013128,2021-07-03,7
2219,Data Magus,politics,28,0.24780834634658352,0.4901957449452542,0.2619959087081624,2021-04-03,4
2220,Data Magus,data_engineering,71,0.4378451688026855,0.16426481791478945,0.39789001328252493,2021-06-26,6
2221,Life creates Life,geology,5,0.457058369722208,0.3138205511172561,0.22912107916053592,2021-07-16,7
2222,Data Magus,python,106,0.27303530260517717,0.44564718400368414,0.28131751339113875,2021-06-20,6
2223,Data Magus,data_engineering,37,0.20876680820860852,0.7059340828245675,0.0852991089668241,2021-05-09,5
2224,Code Magus,coding,8,0.06311092165034461,0.19168082982130816,0.7452082485283471,2021-03-23,3
2225,Data Magus,politics,19,0.577905587713809,0.1335164855034479,0.2885779267827432,2020-11-13,11
2226,Code Magus,software_engineering,72,0.6015310854986384,0.30873678655949516,0.08973212794186652,2021-06-19,6
2227,Code Magus,python,3,0.3086200647270618,0.28559391409088086,0.4057860211820573,2021-07-21,7
2228,Data Magus,environmental_science,10,0.10081255221531793,0.7586457140260372,0.14054173375864484,2021-03-16,3
2229,Data Magus,politics,55,0.7105676207757496,0.009750993661219601,0.27968138556303085,2021-04-03,4
2230,Life creates Life,extinction_events,2,0.3351852684952615,0.6064130626347606,0.058401668869977844,2021-06-20,6
2231,Life creates Life,nature,19,0.5315672516459309,0.08362640544907672,0.38480634290499244,2020-08-19,8
2232,Code Magus,javascript,72,0.4276439409587714,0.21709475566093314,0.3552613033802953,2020-11-29,11
